covert propaganda	การโฆษณาชวนเชื่อแบบซ่อนเร้น	จิตวิทยา	
CPI (California Personality Inventory)	ซีพีไอ	จิตวิทยา	
creative thinking	การคิดสร้างสรรค์	จิตวิทยา	
credibility	ความน่าเชื่อถือ	จิตวิทยา	
Creutzfeldt-Jakob Disease (CJD)	โรคครอทซ์เฟลดท์และเจค็อบ	จิตวิทยา	
crime	อาชญากรรม	จิตวิทยา	
criterion-related validity	ความตรงตามเกณฑ์	จิตวิทยา	
critical incidents technique	เทคนิคเหตุการณ์วิกฤต	จิตวิทยา	
critical period	ระยะวิกฤต	จิตวิทยา	
cross-linkage theory	ทฤษฎีการเชื่อมต่อแบบข้ามกัน	จิตวิทยา	
cue	สิ่งชี้แนะ	จิตวิทยา	
cue	สัญญาณบอกใบ้	จิตวิทยา	
curiosity	ความอยากรู้อยากเห็น	จิตวิทยา	
current intelligence	ข่าวกรองความเคลื่อนไหว	จิตวิทยา	
cybernetic theory of aging	ทฤษฎีการสูงวัยแบบไซเบอร์	จิตวิทยา	
DAT (Differential Aptitude Tests)	ดีเอที	จิตวิทยา	
daydream	ฝันกลางวัน	จิตวิทยา	
death instinct	สัญชาตญาณแห่งความตาย	จิตวิทยา	
death instinct	สัญชาตญาณแห่งการทำลาย	จิตวิทยา	
debriefing	การอธิบายหลังการทดลอง	จิตวิทยา	
décalage	ความไม่ต่อเนื่อง	จิตวิทยา	
deception	การลวง	จิตวิทยา	
defense mechanism	กลไกป้องกันตน	จิตวิทยา	
defense reaction	ปฏิกิริยาป้องกันตน	จิตวิทยา	
deflection	การหลีกเลี่ยง	จิตวิทยา	
deflection	การหันเหความคิด	จิตวิทยา	
deindividuation	การลดความเป็นตัวตน	จิตวิทยา	
delusion	การหลงผิด	จิตวิทยา	
delusion of grandeur	การหลงผิดว่าตนเป็นใหญ่	จิตวิทยา	
grandeur delusion	การหลงผิดว่าตนเป็นใหญ่	จิตวิทยา	
delusion of persecution	การหลงผิดว่ามีคนปองร้าย	จิตวิทยา	
delusion of reference	การหลงผิดว่าถูกพาดพิง	จิตวิทยา	
demand characteristics	สิ่งชี้แนะในสถานการณ์	จิตวิทยา	
demand characteristics of the situation	สิ่งชี้แนะในสถานการณ์	จิตวิทยา	
dementia	โรคสมองเสื่อม	จิตวิทยา	
dementia	ภาวะสมองเสื่อม	จิตวิทยา	
democratic leader	ผู้นำแบบประชาธิปไตย	จิตวิทยา	
denial	การปฏิเสธ	จิตวิทยา	
denotative meaning	ความหมายโดยตรง	จิตวิทยา	
dependent variable	ตัวแปรตาม	จิตวิทยา	
depression	ภาวะซึมเศร้า	จิตวิทยา	
depth perception	การรับรู้ความลึก	จิตวิทยา	
de-reflection	การลดความหมกมุ่น	จิตวิทยา	
descriptive belief	ความเชื่อเชิงพรรณนา	จิตวิทยา	
desensitization	การลดความวิตกกังวล	จิตวิทยา	
development	พัฒนาการ	จิตวิทยา	
Developmental Psychology	จิตวิทยาพัฒนาการ	จิตวิทยา	
developmental stage	ขั้นพัฒนาการ	จิตวิทยา	
developmental tasks	ภาระงานพัฒนาการ	จิตวิทยา	
devil’s advocate technique	เทคนิคการสนับสนุนแบบซักค้าน	จิตวิทยา	
dexterity	ความคล่องแคล่ว	จิตวิทยา	
